committee_id,committee_name,contributor_city,contributor_state,contributor_employer,contribution_receipt_date,contribution_receipt_amount,contributor_aggregate_ytd
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,BCARC,2020-09-25 00:00:00,25.00,525.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,HARVARD PILGRIM HEALTH CARE,2020-09-25 00:00:00,500.00,500.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SELF,2020-09-28 00:00:00,5.00,272.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,HAMPSHIRE COLLEGE,2020-09-28 00:00:00,50.00,351.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-28 00:00:00,60.00,487.28
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-29 00:00:00,36.00,2056.14
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,IF WISHES WERE HORSES,2020-09-29 00:00:00,20.00,743.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SELF,2020-09-29 00:00:00,15.00,287.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-29 00:00:00,50.00,725.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,UMASS AMHERST,2020-09-29 00:00:00,15.00,454.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,COMMON MEDIA INC,2020-09-29 00:00:00,100.00,300.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,ME,2020-09-29 00:00:00,60.00,1943.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,CSO INC,2020-09-29 00:00:00,50.00,590.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,UNIVERSITY OF MASSACHUSETTS,2020-09-29 00:00:00,25.00,475.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOTRE DAME HEALTHCARE,2020-09-29 00:00:00,1.00,216.04
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,MCDONALD MORRISSEY ASSOC,2020-09-30 00:00:00,100.00,1600.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,UMASS AMHERST,2020-09-30 00:00:00,250.00,250.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-30 00:00:00,100.00,950.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,,2020-09-30 00:00:00,100.00,400.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,AMHERST COLLEGE,2020-08-14 00:00:00,135.64,135.64
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-30 00:00:00,200.00,1250.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,DAY PITNEY LLP,2020-09-30 00:00:00,100.00,1000.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-30 00:00:00,50.00,1343.54
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,ME,2020-09-30 00:00:00,25.00,2018.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SELF-EMPLOYED,2020-09-30 00:00:00,1000.00,1000.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-08-17 00:00:00,100.00,523.21
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,WSU,2020-08-16 00:00:00,5.00,1166.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,FITCHBURG HIGH SCHOOL,2020-08-16 00:00:00,10.00,175.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,CANDID.ORG,2020-08-12 00:00:00,66.06,116.06
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,PIONEER VALLEY PERFORMING ARTS,2020-08-16 00:00:00,25.00,325.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,U.S. DEPARTMENT OF INTERIOR,2020-08-16 00:00:00,100.00,350.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,CDH,2020-08-16 00:00:00,8.00,258.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,WESTERN NEW ENGLAND UNIVERSITY,2020-08-16 00:00:00,100.00,300.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,HAMPSHIRE COLLEGE,2020-08-16 00:00:00,15.00,301.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,RETIRED,2020-08-12 00:00:00,500.00,500.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,INFORMATION REQUESTED,2020-08-11 00:00:00,250.00,250.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-08-16 00:00:00,30.00,451.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-08-20 00:00:00,8.00,226.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOTRE DAME HEALTHCARE,2020-08-20 00:00:00,97.04,210.04
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-08-30 00:00:00,500.00,1104.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-08-27 00:00:00,30.00,544.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,,2020-08-27 00:00:00,15.00,243.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-06 00:00:00,25.00,492.90
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,UMASS,2020-09-03 00:00:00,10.00,202.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-10 00:00:00,20.00,270.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SELF-EMPLOYED,2020-09-10 00:00:00,250.00,600.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,IF WISHES WERE HORSES,2020-09-14 00:00:00,5.00,698.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,MOUNT HOLYOKE COLLEGE,2020-09-14 00:00:00,10.00,2357.81
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SELF-EMPLOYED,2020-09-10 00:00:00,500.00,508.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,CSO INC,2020-09-13 00:00:00,25.00,502.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-16 00:00:00,108.14,358.14
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-10 00:00:00,30.00,619.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-16 00:00:00,30.00,684.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,RETIRED,2020-09-15 00:00:00,50.00,320.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,MCDONALD MORRISSEY ASSOC,2020-09-02 00:00:00,100.00,1300.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,UNIVERSITY OF MASSACHUSETTS,2020-09-03 00:00:00,100.00,255.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-03 00:00:00,1000.00,1000.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,HARVARD UNIVERSITY,2020-09-02 00:00:00,50.00,700.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-05 00:00:00,1000.00,1995.14
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-01 00:00:00,180.00,394.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,UMASS AMHERST,2020-09-06 00:00:00,15.00,314.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-03 00:00:00,25.00,675.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-03 00:00:00,15.00,265.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,RETIRED,2020-09-04 00:00:00,2000.00,2100.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,HARVARD UNIVERSITY,2020-09-05 00:00:00,2800.00,2800.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,CBC WIND UP INC.,2020-09-04 00:00:00,1800.00,2800.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SELF-EMPLOYED,2020-09-06 00:00:00,100.00,350.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,ME,2020-09-04 00:00:00,50.00,1162.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-01 00:00:00,50.00,300.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,BCARC,2020-09-08 00:00:00,50.00,500.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,PIONEER VALLEY PERFORMING ARTS,2020-09-06 00:00:00,15.00,340.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-08 00:00:00,100.00,900.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,IF WISHES WERE HORSES,2020-09-02 00:00:00,25.00,404.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-02 00:00:00,50.00,310.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SELF,2020-09-02 00:00:00,100.00,265.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,,2020-09-03 00:00:00,15.00,220.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,HARVARD UNIVERSITY,2020-09-09 00:00:00,50.00,750.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-06 00:00:00,44.00,776.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,RESIDENTIAL,2020-08-16 00:00:00,25.00,428.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-06 00:00:00,100.00,249.19
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-05 00:00:00,15.00,499.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-06 00:00:00,15.00,499.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,RETIRED,2020-08-17 00:00:00,800.00,3000.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,CSO INC,2020-08-20 00:00:00,150.00,377.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,,2020-09-02 00:00:00,500.00,500.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,MOUNT HOLYOKE COLLEGE,2020-09-07 00:00:00,12.00,1093.81
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-08-16 00:00:00,25.00,245.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,RETIRED,2020-09-08 00:00:00,250.00,750.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,UNIVERSITY OF MASSACHUSETTS,2020-09-03 00:00:00,5.00,255.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,DAY PITNEY LLP,2020-09-03 00:00:00,25.00,725.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,HOLYOKE PEDIATRIC ASSOC,2020-09-08 00:00:00,25.00,375.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,YANKEE ENVIRONMENTAL SYSTEMS,2020-09-04 00:00:00,100.00,800.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-08-31 00:00:00,15.00,160.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,MCDONALD MORRISSEY ASSOC,2020-09-09 00:00:00,100.00,1400.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SELF,2020-09-13 00:00:00,100.00,224.11
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-13 00:00:00,25.00,225.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,MA HOUSE OF REPRESENTATIVES,2020-08-12 00:00:00,88.25,188.25
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-08 00:00:00,100.00,875.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SELF,2020-09-08 00:00:00,100.00,1455.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,G ADVENTURES,2020-09-08 00:00:00,100.00,225.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SELF,2020-09-08 00:00:00,400.00,1425.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,VORTEXHEALING INC,2020-09-08 00:00:00,2000.00,7000.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,,2020-09-09 00:00:00,100.00,275.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-12 00:00:00,250.00,750.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,UNIVERSITY OF MASSACHUSETTS,2020-09-08 00:00:00,50.00,250.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,ME,2020-09-10 00:00:00,50.00,1212.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,STAVROS CIL,2020-09-25 00:00:00,20.00,480.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SELF,2020-09-07 00:00:00,50.00,1250.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-07 00:00:00,100.00,700.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-08 00:00:00,25.00,205.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,AMHERST COLLEGE,2020-09-12 00:00:00,100.00,235.64
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-10 00:00:00,15.00,280.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,WSU,2020-09-11 00:00:00,5.00,1221.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SMITH COLLEGE,2020-09-14 00:00:00,500.00,2000.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,CSO INC,2020-09-26 00:00:00,25.00,527.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,LIEBERT INVESTMENT MANAGEMENT,2020-09-26 00:00:00,125.00,1850.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,CANCER CONNECTION INC.,2020-09-15 00:00:00,500.00,1400.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,MASSMUTUAL,2020-09-08 00:00:00,100.00,2600.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,UMASS,2020-08-16 00:00:00,25.00,172.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,YANKEE ENVIRONMENTAL SYSTEMS,2020-09-11 00:00:00,100.00,900.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,LIEBERT INVESTMENT MANAGEMENT,2020-09-15 00:00:00,250.00,1350.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,RETIRED,2020-09-15 00:00:00,35.00,220.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-11 00:00:00,32.00,377.28
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-15 00:00:00,15.00,544.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,OPIOID TASK FORCE,2020-09-13 00:00:00,150.00,450.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SELF,2020-09-14 00:00:00,50.00,1366.06
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-14 00:00:00,25.00,600.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,ME,2020-09-16 00:00:00,250.00,1562.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-12 00:00:00,50.00,205.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-10 00:00:00,2000.00,2100.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,WSU,2020-09-14 00:00:00,15.00,1236.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SELF,2020-09-28 00:00:00,50.00,1966.06
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,MOUNT HOLYOKE COLLEGE,2020-09-14 00:00:00,12.00,1205.81
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-14 00:00:00,500.00,500.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SELF,2020-09-28 00:00:00,15.00,272.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-17 00:00:00,25.00,925.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,UMASS AMHERST,2020-09-14 00:00:00,25.00,339.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-14 00:00:00,44.00,864.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-14 00:00:00,250.00,342.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-28 00:00:00,100.00,300.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,UNIVERSITY OF MASSACHUSETTS AMHERST,2020-09-14 00:00:00,200.00,450.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,MASSACHUSETTS,2020-09-15 00:00:00,5.00,760.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,MOUNT HOLYOKE COLLEGE,2020-09-15 00:00:00,500.00,1705.81
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,UNIVERSITY OF MASSACHUSETTS AMHERST,2020-09-20 00:00:00,1000.00,1000.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-28 00:00:00,10.00,1086.02
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,LIEBERT INVESTMENT MANAGEMENT,2020-09-13 00:00:00,250.00,1100.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,AMHERST COLLEGE,2020-09-11 00:00:00,250.00,850.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-20 00:00:00,2800.00,2800.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SELF,2020-09-15 00:00:00,100.00,500.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,ME,2020-09-15 00:00:00,100.00,1312.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,VORTEXHEALING INC,2020-09-12 00:00:00,1200.00,8200.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,IF WISHES WERE HORSES,2020-09-16 00:00:00,25.00,454.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,IF WISHES WERE HORSES,2020-09-18 00:00:00,87.00,643.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-14 00:00:00,300.00,823.21
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,WSU,2020-09-16 00:00:00,3.00,1264.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-03 00:00:00,30.00,574.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,MCDONALD MORRISSEY ASSOC,2020-09-16 00:00:00,100.00,1500.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-29 00:00:00,25.00,285.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,UMASS,2020-09-29 00:00:00,25.00,247.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-16 00:00:00,44.00,952.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,UNIVERSITY OF MASSACHUSETTS,2020-09-16 00:00:00,50.00,425.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-08-14 00:00:00,100.00,775.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,EMILY DICKINSON MUSEUM,2020-09-16 00:00:00,25.00,513.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SWCA ENVIRONMENTAL CONSULTANTS,2020-09-29 00:00:00,100.00,350.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-15 00:00:00,100.00,400.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,MOUNT HOLYOKE COLLEGE,2020-09-19 00:00:00,15.00,1735.81
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,MOUNT HOLYOKE COLLEGE,2020-09-19 00:00:00,15.00,1735.81
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-17 00:00:00,50.00,208.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,BCARC,2020-09-29 00:00:00,50.00,575.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,AMHERST COLLEGE,2020-09-15 00:00:00,20.00,303.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,RETIRED,2020-09-18 00:00:00,500.00,2000.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NONE,2020-09-15 00:00:00,500.00,4249.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-20 00:00:00,2.50,495.40
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-20 00:00:00,50.00,700.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,CRWC,2020-09-20 00:00:00,25.00,250.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SELF,2020-09-19 00:00:00,50.00,315.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,IF WISHES WERE HORSES,2020-09-18 00:00:00,87.00,643.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-16 00:00:00,44.00,952.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,YANKEE ENVIRONMENTAL SYSTEMS,2020-09-18 00:00:00,100.00,1000.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NONE,2020-09-21 00:00:00,50.00,208.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,CSO INC,2020-09-18 00:00:00,25.00,477.50
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,AMHERST COLLEGE,2020-09-18 00:00:00,250.00,1100.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SWCA ENVIRONMENTAL CONSULTANTS,2020-09-21 00:00:00,50.00,250.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,CLEANCHOICE ENERGY,2020-09-20 00:00:00,100.00,205.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-20 00:00:00,100.00,350.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,LEGO SYSTEMS INC.,2020-09-19 00:00:00,25.00,230.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,LIEBERT INVESTMENT MANAGEMENT,2020-09-19 00:00:00,125.00,1475.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,UNIVERSITY OF MASSACHUSETTS AMHERST,2020-08-17 00:00:00,500.00,1500.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,CONGRESSMAN JAMES P. MCGOVERN,2020-09-19 00:00:00,125.00,250.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-22 00:00:00,2.50,402.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-18 00:00:00,25.00,415.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-20 00:00:00,250.00,1000.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-21 00:00:00,25.00,2020.14
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-21 00:00:00,25.00,256.25
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-19 00:00:00,15.00,589.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-21 00:00:00,500.00,1050.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,RETIRED,2020-08-11 00:00:00,250.00,250.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-18 00:00:00,5.00,415.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,MOUNT HOLYOKE COLLEGE,2020-09-24 00:00:00,500.00,2247.81
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,UMASS AMHERST,2020-09-21 00:00:00,15.00,379.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-22 00:00:00,25.00,520.40
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-20 00:00:00,100.00,300.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,AMHERST COLLEGE,2020-09-19 00:00:00,100.00,350.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,OUTER LIMITS MEDIA,2020-09-21 00:00:00,250.00,250.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,SMITH COLLEGE,2020-09-21 00:00:00,25.00,205.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,VALLEY COMMUNICATIONS SYSTEMS INC,2020-09-24 00:00:00,25.00,450.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-22 00:00:00,25.00,225.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,MASSACHUSETTS TEACHERS ASSOCIATION,2020-09-22 00:00:00,100.00,1000.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-21 00:00:00,300.00,300.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,MOUNT HOLYOKE COLLEGE,2020-08-20 00:00:00,100.00,1193.81
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,UNIVERSITY OF MASSACHUSETTS AMHERST,2020-09-24 00:00:00,200.00,650.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-22 00:00:00,7.50,402.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,HOMUNCULUS MUSIC,2020-09-21 00:00:00,500.00,550.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-22 00:00:00,100.00,327.55
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,UNIVERSITY OF MASSACHUSETTS AMHERST,2020-09-22 00:00:00,2800.00,5600.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,UNIVERSITY OF MASSACHUSETTS AMHERST,2020-09-22 00:00:00,2800.00,5600.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-21 00:00:00,25.00,250.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-23 00:00:00,100.00,400.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,UMASS AMHERST,2020-09-23 00:00:00,15.00,394.00
C00703975,BIDEN FOR PRESIDENT,AMHERST,MA,NOT EMPLOYED,2020-09-23 00:00:00,44.00,1084.00
